name,bus,peak_load,annual_consumption,sector
Load_mvgd_40_lvgd_4488000000_189,BranchTee_mvgd_40_lvgd_4488000000_365,0.007841564295566844,0,ALL
Load_mvgd_40_lvgd_4488000000_190,BranchTee_mvgd_40_lvgd_4488000000_366,0.004966713600023708,0,ALL
Load_mvgd_40_lvgd_4488000000_191,BranchTee_mvgd_40_lvgd_4488000000_367,0.007219367177730421,0,ALL
Load_mvgd_40_lvgd_4488000000_192,BranchTee_mvgd_40_lvgd_4488000000_368,0.007631902445029302,0,ALL
Load_mvgd_40_lvgd_4488000000_193,BranchTee_mvgd_40_lvgd_4488000000_369,0.007631902445029302,0,ALL
Load_mvgd_40_lvgd_4488000000_194,BranchTee_mvgd_40_lvgd_4488000000_370,0.005102644709076989,0,ALL
Load_mvgd_40_lvgd_4488000000_195,BranchTee_mvgd_40_lvgd_4488000000_371,0.005102644709076989,0,ALL
Load_mvgd_40_lvgd_4488000000_196,BranchTee_mvgd_40_lvgd_4488000000_372,0.006059390592028925,0,ALL
Load_mvgd_40_lvgd_4488000000_197,BranchTee_mvgd_40_lvgd_4488000000_373,0.006059390592028925,0,ALL
Load_mvgd_40_lvgd_4488000000_198,BranchTee_mvgd_40_lvgd_4488000000_374,0.006686224101549157,0,ALL
Load_mvgd_40_lvgd_4488000000_199,BranchTee_mvgd_40_lvgd_4488000000_375,0.004654304142612566,0,ALL
Load_mvgd_40_lvgd_4488000000_200,BranchTee_mvgd_40_lvgd_4488000000_376,0.009780069025730894,0,ALL
Load_mvgd_40_lvgd_4488000000_201,BranchTee_mvgd_40_lvgd_4488000000_377,0.009780069025730894,0,ALL
Load_mvgd_40_lvgd_4488000000_202,BranchTee_mvgd_40_lvgd_4488000000_378,0.009780069025730894,0,ALL
Load_mvgd_40_lvgd_4488000000_203,BranchTee_mvgd_40_lvgd_4488000000_379,0.008372976090803605,0,ALL
Load_mvgd_40_lvgd_4488000000_204,BranchTee_mvgd_40_lvgd_4488000000_380,0.007932293138656047,0,ALL
Load_mvgd_40_lvgd_4488000000_205,BranchTee_mvgd_40_lvgd_4488000000_381,0.007932293138656047,0,ALL
Load_mvgd_40_lvgd_4488000000_206,BranchTee_mvgd_40_lvgd_4488000000_382,0.00791087105070443,0,ALL
Load_mvgd_40_lvgd_4488000000_207,BranchTee_mvgd_40_lvgd_4488000000_383,0.006859687462674254,0,ALL
Load_mvgd_40_lvgd_4488000000_208,BranchTee_mvgd_40_lvgd_4488000000_384,0.008247503861372702,0,ALL
Load_mvgd_40_lvgd_4488000000_209,BranchTee_mvgd_40_lvgd_4488000000_385,0.007932293138656047,0,ALL
Load_mvgd_40_lvgd_4488000000_210,BranchTee_mvgd_40_lvgd_4488000000_386,0.01615837491207713,0,ALL
Load_mvgd_40_lvgd_4488000000_211,BranchTee_mvgd_40_lvgd_4488000000_387,0.01615837491207713,0,ALL
Load_mvgd_40_lvgd_4488000000_212,BranchTee_mvgd_40_lvgd_4488000000_388,0.006334817437121148,0,ALL
Load_mvgd_40_lvgd_4488000000_213,BranchTee_mvgd_40_lvgd_4488000000_389,0.006334817437121148,0,ALL
Load_mvgd_40_lvgd_4488000000_214,BranchTee_mvgd_40_lvgd_4488000000_390,0.006334817437121148,0,ALL
Load_mvgd_40_lvgd_4488000000_215,BranchTee_mvgd_40_lvgd_4488000000_391,0.007513644334115866,0,ALL
Load_mvgd_40_lvgd_4488000000_216,BranchTee_mvgd_40_lvgd_4488000000_392,0.006486108239354905,0,ALL
Load_mvgd_40_lvgd_4488000000_217,BranchTee_mvgd_40_lvgd_4488000000_393,0.008813659042951161,0,ALL
Load_mvgd_40_lvgd_4488000000_218,BranchTee_mvgd_40_lvgd_4488000000_394,0.01211878118405785,0,ALL
Load_mvgd_40_lvgd_4488000000_219,BranchTee_mvgd_40_lvgd_4488000000_395,0.004239945802794056,0,ALL
Load_mvgd_40_lvgd_4488000000_220,BranchTee_mvgd_40_lvgd_4488000000_396,0.00474213176767481,0,ALL
Load_mvgd_40_lvgd_4488000000_221,BranchTee_mvgd_40_lvgd_4488000000_397,0.00474213176767481,0,ALL
Load_mvgd_40_lvgd_4488000000_222,BranchTee_mvgd_40_lvgd_4488000000_398,0.009452649323565123,0,ALL
Load_mvgd_40_lvgd_4488000000_223,BranchTee_mvgd_40_lvgd_4488000000_399,0.0042091098333191905,0,ALL
