name,bus0,bus1,length,r,x,s_nom,kind,type_info,geometry,x_pu_eff,r_pu_eff,v_nom
Branch_LVCableDist_mvgd_40_lvgd_5588000000_15_LVCableDist_mvgd_40_lvgd_5588000000_16,BranchTee_mvgd_40_lvgd_5588000000_15,BranchTee_mvgd_40_lvgd_5588000000_16,0.04854353168998755,0.009999967528137433,0.0039041024649361456,0.1905255888325765,cable,NAYY 4x1x150,"LINESTRING (4282089.738210433 2732253.497533935, 4282073.115710035 2732207.888686663)",0.024400640405850906,0.062499797050858945,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_15_LVCableDist_mvgd_40_lvgd_5588000000_217,BranchTee_mvgd_40_lvgd_5588000000_15,BranchTee_mvgd_40_lvgd_5588000000_217,0.029099151886166918,0.025258063837192885,0.002477419176543568,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282076.335728447 2732279.326473462, 4282089.738210433 2732253.497533935)",0.015483869853397298,0.1578628989824555,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_15_LVCableDist_mvgd_40_lvgd_5588000000_218,BranchTee_mvgd_40_lvgd_5588000000_15,BranchTee_mvgd_40_lvgd_5588000000_218,0.01840155621833668,0.01597255079751624,0.0015666562527969594,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282101.912126485 2732267.29655706, 4282089.738210433 2732253.497533935)",0.009791601579980994,0.09982844248447648,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_160_LVCableDist_mvgd_40_lvgd_5588000000_22,BranchTee_mvgd_40_lvgd_5588000000_22,BranchTee_mvgd_40_lvgd_5588000000_160,0.011616195228407851,0.010082857458258014,0.000988969882349458,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4281990.43473242 2732475.731064495, 4282000.533316756 2732481.471673)",0.006181061764684111,0.06301785911411258,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_160_Load_mvgd_40_lvgd_5588000000_82,BranchTee_mvgd_40_lvgd_5588000000_160,Bus_mvgd_40_lvgd_5588000000_loa_82,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_161_LVCableDist_mvgd_40_lvgd_5588000000_24,BranchTee_mvgd_40_lvgd_5588000000_24,BranchTee_mvgd_40_lvgd_5588000000_161,0.021845572693263836,0.01896195709775301,0.0018598700376073875,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4281972.366373652 2732485.175500568, 4281992.786301651 2732492.937947785)",0.011624187735046169,0.11851223186095627,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_161_Load_mvgd_40_lvgd_5588000000_83,BranchTee_mvgd_40_lvgd_5588000000_161,Bus_mvgd_40_lvgd_5588000000_loa_83,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_162_LVCableDist_mvgd_40_lvgd_5588000000_25,BranchTee_mvgd_40_lvgd_5588000000_25,BranchTee_mvgd_40_lvgd_5588000000_162,0.024812637122703055,0.02153736902250625,0.002112477479373667,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4281965.812605511 2732499.216699791, 4281990.114714403 2732504.224140696)",0.013202984246085415,0.13460855639066405,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_162_Load_mvgd_40_lvgd_5588000000_84,BranchTee_mvgd_40_lvgd_5588000000_162,Bus_mvgd_40_lvgd_5588000000_loa_84,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_163_LVCableDist_mvgd_40_lvgd_5588000000_25,BranchTee_mvgd_40_lvgd_5588000000_25,BranchTee_mvgd_40_lvgd_5588000000_163,0.03768891795057916,0.03271398078110271,0.003208727472168304,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4281953.448628887 2732495.503320253, 4281990.114714403 2732504.224140696)",0.020054546701051897,0.2044623798818919,0.4
